CustomerID,LastDate,Recency,Frequency,Monetary,Cluster
13556.0,2010-10-06,429,2,200.82000000000002,0
13557.0,2011-11-11,28,13,3032.2599999999993,1
13558.0,2011-12-04,5,4,605.0599999999998,1
13559.0,2010-07-15,512,2,990.0,0
13560.0,2011-12-02,7,1,174.37000000000003,1
13561.0,2011-05-08,215,11,1820.720000000001,1
13562.0,2011-09-19,81,8,4838.180000000005,1
13563.0,2011-09-16,84,2,777.5300000000001,1
13564.0,2011-07-18,144,37,17249.550000000043,1
13565.0,2011-11-20,19,3,414.7999999999998,1
13566.0,2011-10-30,40,5,1708.1200000000017,1
13567.0,2010-10-07,428,4,1083.6900000000003,0
13568.0,2011-06-19,173,1,192.85000000000005,1
13569.0,2011-11-22,17,4,893.7800000000007,1
13570.0,2011-04-10,243,1,239.49000000000004,1
13571.0,2011-11-27,12,26,4546.539999999993,1
13572.0,2011-05-18,205,1,1384.25,1
13573.0,2011-10-20,50,6,916.47,1
13574.0,2010-10-24,411,1,421.2500000000001,0
13575.0,2011-11-16,23,5,732.0699999999997,1
13576.0,2011-11-29,10,28,11551.740000000005,1
13577.0,2011-11-14,25,11,3489.2800000000057,1
13578.0,2010-10-26,409,1,147.66,0
13579.0,2011-11-25,14,5,1539.039999999999,1
13580.0,2010-10-29,406,1,107.75,0
13581.0,2011-02-03,309,2,280.53000000000003,0
13582.0,2010-11-15,389,2,241.68,0
13583.0,2011-07-07,155,2,1445.0310000000002,1
13584.0,2011-02-06,306,3,392.44999999999993,0
13585.0,2010-06-27,530,3,684.54,0
13586.0,2010-06-16,541,1,131.52999999999997,0
13587.0,2011-10-07,63,4,1673.4999999999998,1
13588.0,2011-11-24,15,9,2478.949999999998,1
13589.0,2011-11-25,14,6,1120.74,1
13590.0,2011-11-28,11,18,6349.589999999999,1
13591.0,2011-10-06,64,7,2093.940000000001,1
13592.0,2011-11-04,35,4,247.95999999999995,1
13593.0,2011-08-23,108,14,5523.689999999995,1
13594.0,2011-10-18,52,2,533.32,1
13595.0,2010-07-11,516,3,818.2200000000008,0
13596.0,2011-12-04,5,2,697.04,1
13597.0,2010-11-04,400,2,396.71,0
13598.0,2011-10-23,47,5,789.5900000000001,1
13599.0,2011-12-08,1,33,10167.630000000008,1
13600.0,2011-01-31,312,2,518.4200000000001,0
13601.0,2011-10-25,45,4,1185.1399999999999,1
13602.0,2011-10-06,64,4,1025.17,1
13603.0,2011-11-13,26,1,164.34,1
13604.0,2010-02-19,658,1,717.6199999999999,0
13605.0,2010-11-17,387,2,522.67,0
13606.0,2011-11-10,29,3,280.53999999999996,1
13607.0,2011-10-30,40,2,1078.3100000000004,1
13608.0,2010-06-17,540,1,236.20000000000007,0
13609.0,2010-04-25,593,1,167.35000000000002,0
13610.0,2011-11-27,12,14,2175.8800000000056,1
13611.0,2011-09-11,89,10,3319.530000000001,1
13612.0,2010-03-17,632,1,818.29,0
13613.0,2010-09-13,452,5,1039.8500000000004,0
13614.0,2011-11-15,24,6,2359.190000000001,1
13615.0,2011-01-25,318,8,6272.529999999997,0
13616.0,2010-05-20,568,2,288.1,0
13617.0,2011-10-30,40,8,1278.7500000000005,1
13618.0,2011-06-19,173,1,177.34000000000003,1
13619.0,2010-06-13,544,2,231.68999999999997,0
13620.0,2010-06-29,528,1,112.34000000000002,0
13621.0,2011-08-15,116,1,213.85,1
13622.0,2010-01-12,696,1,658.95,0
13623.0,2011-11-09,30,10,2566.4899999999984,1
13624.0,2010-11-16,388,1,462.0800000000001,0
13625.0,2010-04-22,596,1,301.26,0
13626.0,2011-04-01,252,2,707.0400000000001,1
13627.0,2011-10-11,59,7,2245.9000000000005,1
13628.0,2010-02-01,676,1,310.14000000000004,0
13629.0,2011-11-16,23,19,13370.859999999999,1
13630.0,2011-12-04,5,7,2031.7800000000002,1
13631.0,2011-09-01,99,11,3070.42,1
13632.0,2011-11-15,24,8,3648.149999999999,1
13634.0,2011-11-06,33,16,5073.469999999994,1
13635.0,2011-10-03,67,4,2999.1599999999994,1
13636.0,2011-11-03,36,5,949.1199999999999,1
13637.0,2011-10-18,52,3,810.4999999999998,1
13638.0,2011-11-24,15,1,122.64000000000001,1
13639.0,2011-09-26,74,2,1346.2699999999995,1
13640.0,2010-04-07,611,1,405.0,0
13641.0,2010-03-09,640,5,1016.4700000000003,0
13642.0,2011-05-08,215,4,514.7199999999998,1
13643.0,2011-11-08,31,10,2156.77,1
13644.0,2011-11-23,16,4,2624.260000000001,1
13645.0,2011-08-11,120,1,252.1,1
13646.0,2010-11-05,399,2,326.24999999999983,0
13647.0,2011-11-30,9,8,3071.6800000000007,1
13648.0,2010-11-04,400,8,1764.0200000000002,0
13649.0,2011-03-28,256,6,1678.8800000000008,1
13650.0,2011-11-23,16,10,3288.0000000000027,1
13651.0,2011-11-04,35,3,226.85000000000002,1
13652.0,2011-10-25,45,5,2570.850000000002,1
13653.0,2010-08-09,487,1,152.2,0
13654.0,2011-10-27,43,11,6307.999999999997,1
13655.0,2011-08-17,114,6,2280.510000000001,1
13656.0,2011-06-28,164,4,1078.85,1
13657.0,2011-11-29,10,2,382.13999999999993,1
13658.0,2011-11-30,9,9,6025.500000000006,1
13659.0,2011-05-18,205,12,4894.879999999995,1
13660.0,2010-11-04,400,1,314.58999999999986,0
13661.0,2010-04-15,603,1,325.24000000000007,0
13662.0,2011-09-15,85,11,2250.1099999999997,1
13663.0,2011-06-13,179,5,2047.5100000000007,1
13665.0,2010-11-18,386,3,1711.6600000000003,0
13666.0,2011-10-10,60,5,127.89999999999999,1
13667.0,2011-07-13,149,1,305.0199999999998,1
13668.0,2011-12-07,2,35,13089.939999999991,1
13669.0,2011-10-20,50,3,413.55,1
13670.0,2011-09-25,75,1,349.70000000000016,1
13671.0,2010-11-10,394,1,194.94999999999996,0
13672.0,2011-02-11,301,3,419.91999999999996,0
13673.0,2011-11-21,18,2,396.9199999999999,1
13674.0,2010-10-03,432,1,240.67999999999998,0
13675.0,2011-07-11,151,2,486.82000000000005,1
13676.0,2010-06-18,539,2,243.9,0
13677.0,2010-10-31,404,2,556.1900000000002,0
13678.0,2011-07-11,151,1,232.60000000000005,1
13679.0,2010-08-03,493,3,281.25999999999993,0
13680.0,2011-12-08,1,12,11435.669999999975,1
13681.0,2011-11-22,17,4,827.83,1
13682.0,2011-06-05,187,1,59.5,1
13683.0,2010-09-08,457,1,258.6,0
13684.0,2011-02-27,285,4,596.9800000000002,0
13685.0,2011-12-07,2,7,3119.4400000000014,1
13686.0,2011-06-10,182,3,409.0400000000001,1
13687.0,2010-09-27,438,1,11880.839999999998,0
13688.0,2010-03-14,635,1,375.5,0
13689.0,2011-10-07,63,2,1259.5,1
13690.0,2011-10-11,59,1,172.25,1
13691.0,2010-11-08,396,1,212.77999999999994,0
13692.0,2011-11-15,24,5,3114.3999999999987,1
13693.0,2010-11-30,374,9,2011.8200000000002,0
13694.0,2011-12-06,3,143,196482.81000000006,2
13695.0,2011-11-08,31,16,2770.7299999999987,1
13696.0,2010-10-14,421,3,2020.3999999999996,0
13697.0,2011-11-01,38,1,151.3,1
13698.0,2010-04-22,596,2,465.53000000000003,0
13699.0,2011-07-07,155,2,764.1499999999996,1
13700.0,2011-11-13,26,13,2613.4599999999987,1
13701.0,2010-09-19,446,1,161.00000000000003,0
13702.0,2010-09-20,445,1,135.18,0
13703.0,2011-01-25,318,2,425.56,0
13704.0,2011-12-04,5,9,2308.0599999999986,1
13705.0,2011-12-02,7,7,2035.3299999999995,1
13706.0,2011-02-10,302,2,631.17,0
13707.0,2011-03-17,267,5,3365.8599999999965,0
13708.0,2011-03-13,271,1,296.87999999999994,0
13709.0,2011-12-06,3,18,7591.750000000003,1
13710.0,2011-11-08,31,3,509.52,1
13711.0,2011-05-05,218,9,1792.2600000000002,1
13712.0,2011-04-07,246,2,766.4200000000002,1
13713.0,2010-10-27,408,3,743.26,0
13714.0,2010-08-31,465,1,161.35,0
13715.0,2011-03-03,281,17,8483.289999999992,1
13716.0,2011-03-15,269,1,138.28,0
13717.0,2011-11-07,32,8,1763.3000000000004,1
13718.0,2011-04-07,246,2,306.55,1
13719.0,2011-11-24,15,11,2815.250000000001,1
13720.0,2011-08-15,116,4,799.8999999999999,1
13721.0,2011-11-03,36,2,741.54,1
13722.0,2011-07-31,131,10,5635.409999999996,1
13723.0,2011-05-06,217,6,1209.2,1
13724.0,2010-03-12,637,1,213.00999999999993,0
13725.0,2011-10-21,49,8,1980.5600000000004,1
13726.0,2011-11-01,38,2,1079.6600000000003,1
13727.0,2011-11-11,28,8,1080.05,1
13728.0,2011-11-03,36,16,2855.1700000000033,1
13729.0,2010-09-30,435,3,724.7300000000001,0
13730.0,2011-07-27,135,2,752.5999999999998,1
13731.0,2011-05-04,219,2,610.5899999999999,1
13732.0,2011-11-11,28,1,491.86,1
13733.0,2010-10-25,410,2,487.03,0
13734.0,2010-07-19,508,4,6701.639999999998,0
13735.0,2011-11-15,24,13,9813.220000000005,1
13736.0,2011-12-04,5,7,2766.2099999999946,1
13737.0,2011-05-23,200,1,339.59999999999997,1
13738.0,2010-11-08,396,1,440.9299999999999,0
13739.0,2011-11-21,18,2,292.2,1
13740.0,2011-04-13,240,5,1597.7700000000002,1
13741.0,2011-09-29,71,3,668.43,1
13742.0,2011-11-23,16,12,3131.020000000001,1
13743.0,2011-12-07,2,7,1341.5999999999997,1
13744.0,2011-09-05,95,2,1156.36,1
13745.0,2011-06-30,162,2,777.3600000000002,1
13746.0,2010-10-22,413,1,176.69,0
13747.0,2010-12-01,373,2,249.39999999999998,0
13748.0,2011-09-05,95,9,2268.35,1
13750.0,2011-10-17,53,11,3602.1800000000007,1
13751.0,2011-02-24,288,1,296.24999999999994,0
13752.0,2011-08-07,124,7,1590.7300000000005,1
13753.0,2011-02-25,287,4,2094.5700000000006,0
13754.0,2011-07-11,151,3,447.0499999999999,1
13755.0,2011-12-06,3,9,2161.3500000000013,1
13756.0,2011-12-07,2,23,9207.499999999996,1
13757.0,2010-02-03,674,1,195.55,0
13758.0,2011-11-28,11,15,9416.97999999999,1
13759.0,2011-11-06,33,2,659.41,1
13760.0,2011-10-16,54,5,1363.6399999999999,1
13761.0,2011-10-20,50,6,1952.1699999999996,1
13762.0,2011-05-05,218,5,2472.48,1
13763.0,2011-10-07,63,3,5217.440000000001,1
13764.0,2011-09-30,70,6,2953.2600000000007,1
13765.0,2010-02-24,653,1,352.82099999999997,0
13766.0,2010-08-01,495,1,190.34999999999997,0
13767.0,2011-12-07,2,73,35540.530000000086,1
13768.0,2009-12-13,726,2,875.97,0
13769.0,2011-12-07,2,20,5800.419999999996,1
13770.0,2010-10-13,422,4,785.3699999999999,0
13771.0,2011-10-06,64,9,5728.819999999998,1
13772.0,2011-11-06,33,8,3114.2200000000016,1
13773.0,2010-11-08,396,2,301.54,0
13774.0,2011-09-19,81,1,344.99999999999994,1
13775.0,2010-04-28,590,1,1049.66,0
13776.0,2010-10-07,428,2,623.98,0
13777.0,2011-12-09,0,61,56478.42000000003,1
13778.0,2011-08-28,103,4,1124.49,1
13779.0,2010-07-12,515,1,161.12999999999997,0
13780.0,2011-12-02,7,3,735.8200000000003,1
13781.0,2011-04-03,250,3,778.8300000000004,1
13782.0,2011-11-27,12,13,1793.720000000002,1
13783.0,2010-08-09,487,4,1542.09,0
13784.0,2011-11-30,9,14,2910.23,1
13785.0,2010-10-07,428,4,542.49,0
13786.0,2010-12-07,367,6,3358.94,0
13787.0,2011-09-25,75,6,1222.5,1
13788.0,2010-07-22,505,1,3.75,0
13789.0,2010-11-16,388,1,239.45999999999998,0
13790.0,2011-12-05,4,1,348.79999999999995,1
13791.0,2011-08-04,127,2,1516.0,1
13792.0,2011-10-04,66,3,383.94999999999993,1
13793.0,2010-03-03,646,1,96.0,0
13794.0,2010-06-11,546,1,126.03000000000002,0
13795.0,2010-11-16,388,4,836.2999999999998,0
13796.0,2010-07-28,499,1,289.7,0
13797.0,2010-09-29,436,3,1179.4499999999998,0
13798.0,2011-12-08,1,110,75836.87000000011,2
13799.0,2011-08-15,116,9,2803.57,1
13800.0,2011-02-03,309,3,1679.5600000000009,0
13801.0,2011-10-04,66,1,324.79999999999995,1
13802.0,2011-07-24,138,19,26259.11000000001,1
13803.0,2011-03-29,255,3,1338.9100000000003,1
13804.0,2011-11-09,30,9,3208.520000000001,1
13805.0,2011-10-18,52,2,924.5999999999999,1
13806.0,2011-10-07,63,1,256.38,1
13807.0,2010-12-07,367,3,534.8,0
13808.0,2011-12-04,5,5,1747.66,1
13809.0,2011-02-07,305,3,679.7000000000002,0
13810.0,2011-11-11,28,3,1499.01,1
13811.0,2011-06-09,183,3,814.5,1
13812.0,2011-10-28,42,3,538.9999999999999,1
13813.0,2011-10-31,39,8,2765.4700000000007,1
13814.0,2011-09-08,92,3,2257.3200000000006,1
13815.0,2011-11-17,22,8,7475.7400000000025,1
13816.0,2011-11-16,23,2,571.6700000000001,1
13817.0,2011-11-10,29,2,382.9799999999999,1
13818.0,2010-10-06,429,1,61.28,0
13819.0,2011-02-11,301,6,2642.3500000000004,0
13820.0,2010-10-17,418,3,660.6500000000001,0
13821.0,2011-07-18,144,6,1410.730000000001,1
13822.0,2011-12-04,5,2,632.0000000000001,1
13823.0,2011-11-21,18,7,3403.449999999998,1
13824.0,2011-11-07,32,12,3314.7599999999998,1
13825.0,2010-03-28,621,2,255.59000000000003,0
13826.0,2011-06-16,176,1,189.5,1
13827.0,2011-10-13,57,3,412.0499999999998,1
13828.0,2011-11-17,22,1,209.49000000000004,1
13829.0,2010-10-14,421,1,102.0,0
13830.0,2010-05-07,581,1,156.85,0
13831.0,2011-11-23,16,18,7023.58,1
13832.0,2011-11-20,19,2,613.6899999999998,1
13833.0,2011-07-03,159,2,701.3599999999999,1
13834.0,2010-05-12,576,2,324.19,0
13835.0,2011-11-14,25,7,1095.2700000000002,1
13836.0,2010-11-05,399,2,620.37,0
13837.0,2011-05-12,211,2,271.24000000000007,1
13838.0,2011-12-04,5,10,1966.090000000008,1
13839.0,2010-08-10,486,1,139.95,0
13840.0,2010-10-19,416,1,651.4000000000003,0
13841.0,2011-04-01,252,1,85.0,0
13842.0,2011-10-12,58,18,5629.909999999997,1
13843.0,2010-11-23,381,1,319.75000000000006,0
13844.0,2011-11-28,11,1,361.62,1
13845.0,2011-10-06,64,1,312.98,1
13846.0,2011-11-15,24,4,1307.79,1
13847.0,2009-12-20,719,1,310.7199999999999,0
13848.0,2011-09-08,92,8,3335.0,1
13849.0,2011-10-19,51,5,3469.3000000000006,1
13850.0,2011-08-02,129,1,1595.4799999999996,1
13851.0,2011-09-05,95,8,4606.459999999999,1
13852.0,2010-04-08,610,1,187.35000000000002,0
13853.0,2011-10-13,57,1,1090.14,1
13854.0,2011-12-01,8,39,12253.960000000008,1
13855.0,2010-07-27,500,4,1310.34,0
13856.0,2011-06-24,168,11,1142.0300000000002,1
13857.0,2010-11-11,393,6,1001.0099999999999,0
13858.0,2011-10-13,57,1,216.16999999999996,1
13859.0,2011-01-17,326,2,515.86,0
13860.0,2011-12-08,1,5,1245.9000000000003,1
13861.0,2010-10-06,429,2,273.26,0
13862.0,2011-11-21,18,9,2556.0899999999997,1
13863.0,2011-04-06,247,4,1239.5500000000002,1
13864.0,2010-11-18,386,1,662.4000000000001,0
13865.0,2011-10-12,58,4,501.56,1
13866.0,2011-09-26,74,1,145.67,1
13867.0,2011-11-08,31,3,1015.2900000000002,1
13868.0,2011-12-02,7,2,3192.54,1
13869.0,2011-08-08,123,10,8111.569999999993,1
13870.0,2011-12-07,2,15,5712.080000000001,1
13871.0,2011-11-17,22,17,7885.8499999999985,1
13872.0,2010-06-30,527,3,919.5700000000002,0
13873.0,2011-08-12,119,8,1038.92,1
13874.0,2010-12-16,358,7,2049.15,0
13875.0,2011-10-17,53,14,4814.370000000001,1
13876.0,2011-10-07,63,1,122.69999999999999,1
13877.0,2011-09-14,86,3,449.68000000000006,1
13878.0,2011-10-16,54,4,2473.060000000001,1
13879.0,2010-03-04,645,1,395.5,0
13880.0,2011-11-18,21,17,4391.66,1
13881.0,2011-12-06,3,43,45179.1,1
13882.0,2011-12-07,2,5,1191.1299999999999,1
13883.0,2011-11-29,10,15,6560.019999999999,1
13884.0,2011-12-02,7,10,1888.4800000000007,1
13885.0,2011-06-03,189,2,506.8000000000001,1
13886.0,2011-09-29,71,1,243.56000000000003,1
13887.0,2011-05-19,204,1,349.54999999999995,1
13888.0,2011-08-12,119,7,2169.0500000000015,1
13889.0,2011-09-08,92,6,1991.2300000000007,1
13890.0,2011-12-08,1,14,2927.3799999999983,1
13891.0,2010-11-26,378,3,863.5600000000001,0
13892.0,2011-11-13,26,6,1267.6499999999999,1
13893.0,2011-02-15,297,1,821.1,0
13894.0,2011-11-16,23,3,564.62,1
13895.0,2011-11-11,28,6,4008.5200000000004,1
13896.0,2010-03-24,625,1,388.55,0
13897.0,2011-10-20,50,3,1160.72,1
13898.0,2011-01-18,325,2,686.3999999999999,0
13899.0,2011-11-23,16,2,388.52000000000004,1
13900.0,2011-06-09,183,6,1610.59,1
13901.0,2011-09-28,72,15,5676.339999999997,1
13902.0,2010-03-17,632,5,34095.26,0
13903.0,2010-11-04,400,1,165.45000000000002,0
13904.0,2011-11-02,37,2,332.63999999999993,1
13905.0,2009-12-07,732,1,312.65000000000003,0
13906.0,2010-10-26,409,1,42.0,0
13907.0,2010-01-17,691,1,136.8,0
13908.0,2011-09-21,79,4,2369.5499999999984,1
13909.0,2010-10-12,423,2,286.59999999999997,0
13911.0,2011-10-13,57,20,4234.990000000001,1
13912.0,2010-10-12,423,1,124.94999999999999,0
13913.0,2010-07-21,506,1,42.22,0
13914.0,2011-11-28,11,2,626.4499999999999,1
13915.0,2010-11-10,394,1,70.80000000000001,0
13916.0,2010-09-02,463,4,1275.8100000000006,0
13917.0,2011-10-21,49,2,272.04,1
13918.0,2011-10-21,49,2,1212.8400000000001,1
13919.0,2011-10-11,59,4,1360.6800000000003,1
13920.0,2010-10-04,431,4,1774.6800000000005,0
13921.0,2010-11-02,402,4,730.7000000000003,0
13922.0,2010-12-23,351,3,865.1999999999999,0
13923.0,2011-10-17,53,1,351.13000000000005,1
13924.0,2011-12-08,1,6,1838.8500000000001,1
13925.0,2011-09-08,92,4,678.2499999999999,1
13926.0,2011-11-16,23,1,223.85000000000002,1
13927.0,2011-09-26,74,2,708.26,1
13928.0,2011-11-29,10,4,464.56999999999994,1
13929.0,2011-06-23,169,11,3494.099999999999,1
13930.0,2011-10-13,57,2,337.3399999999999,1
13931.0,2011-09-05,95,11,5257.3799999999965,1
13932.0,2011-02-18,294,1,307.4,0
13933.0,2011-08-22,109,2,608.7899999999998,1
13934.0,2011-03-21,263,1,922.0999999999997,0
13935.0,2010-04-22,596,3,6116.920000000001,0
13936.0,2011-06-13,179,3,939.6599999999996,1
13937.0,2011-06-23,169,2,880.1300000000003,1
13938.0,2011-11-04,35,1,71.66,1
13939.0,2011-11-16,23,7,1560.9600000000003,1
13940.0,2011-11-22,17,4,839.1400000000002,1
13941.0,2011-11-18,21,15,11122.299999999997,1
13942.0,2010-06-23,534,1,320.0,0
13943.0,2010-05-11,577,1,246.54000000000002,0
13944.0,2010-02-24,653,1,200.43000000000004,0
13945.0,2010-11-10,394,2,854.1499999999999,0
13946.0,2011-09-21,79,6,1876.23,1
13947.0,2011-10-05,65,1,90.6,1
13948.0,2010-12-14,360,4,548.76,0
13949.0,2011-12-07,2,6,2427.3199999999974,1
13950.0,2011-11-28,11,4,745.0600000000001,1
13951.0,2011-06-16,176,3,674.4499999999998,1
13952.0,2011-05-06,217,14,12823.521000000002,1
13953.0,2011-12-02,7,12,6640.680000000002,1
13954.0,2011-12-08,1,2,439.92,1
13955.0,2011-07-08,154,3,545.1699999999997,1
13956.0,2011-12-04,5,5,1026.4200000000003,1
13957.0,2010-10-18,417,3,458.2499999999999,0
13958.0,2010-11-25,379,8,4709.229999999996,0
13959.0,2011-09-21,79,6,1076.18,1
13960.0,2011-11-18,21,2,230.22,1
13961.0,2010-11-12,392,1,538.4000000000001,0
13962.0,2011-11-18,21,3,362.8,1
13963.0,2011-02-04,308,17,3011.87,0
13964.0,2010-11-17,387,2,438.90000000000003,0
13965.0,2010-08-20,476,3,996.6100000000002,0
13966.0,2010-09-30,435,1,390.86000000000007,0
13967.0,2011-07-17,145,2,166.3,1
13968.0,2010-10-12,423,1,123.66,0
13969.0,2011-12-02,7,35,13365.869999999984,1
13970.0,2010-11-18,386,2,846.55,0
13971.0,2011-11-21,18,14,4667.570000000002,1
13972.0,2011-09-30,70,2,190.25000000000009,1
13973.0,2011-02-25,287,1,264.7,0
13974.0,2011-10-21,49,2,677.7200000000004,1
13975.0,2011-11-08,31,12,5358.839999999997,1
13976.0,2011-05-17,206,4,1192.36,1
13977.0,2010-10-24,411,1,519.81,0
13978.0,2011-11-25,14,2,196.79,1
13979.0,2011-09-27,73,7,3416.2300000000023,1
13980.0,2011-10-10,60,5,799.9199999999998,1
13981.0,2010-10-20,415,1,331.13999999999993,0
13982.0,2011-10-31,39,9,4445.59,1
13983.0,2011-11-10,29,21,7108.449999999998,1
13984.0,2011-11-13,26,12,2048.6000000000004,1
13985.0,2011-12-05,4,22,10020.859999999991,1
13986.0,2011-11-22,17,1,320.46000000000004,1
13987.0,2010-11-25,379,2,682.5400000000001,0
13988.0,2011-11-20,19,8,4757.8,1
13989.0,2011-10-05,65,5,2026.0599999999995,1
13990.0,2011-05-10,213,1,311.3,1
13991.0,2011-11-27,12,6,855.9699999999999,1
13992.0,2011-11-09,30,3,219.5,1
13993.0,2011-10-28,42,19,6775.709999999999,1
13994.0,2011-12-06,3,6,2313.140000000001,1
13995.0,2011-11-24,15,14,3902.01,1
13996.0,2010-11-18,386,2,895.7600000000001,0
13997.0,2010-07-08,519,3,382.31,0
13998.0,2010-09-19,446,3,566.6999999999999,0
13999.0,2011-11-29,10,29,9502.259999999991,1
14000.0,2011-05-12,211,5,2046.3399999999992,1
14001.0,2011-10-25,45,9,4530.09,1
14002.0,2011-07-28,134,2,529.73,1
14003.0,2009-12-07,732,1,209.41,0
14004.0,2011-10-27,43,11,6258.450000000003,1
14005.0,2011-11-30,9,5,2874.7200000000007,1
14006.0,2011-08-16,115,7,2196.67,1
14007.0,2010-07-15,512,1,79.48,0
14008.0,2010-10-03,432,1,509.03999999999996,0
14009.0,2011-05-25,198,3,1099.9099999999999,1
14010.0,2010-05-23,565,2,445.1499999999999,0
14011.0,2010-08-16,480,2,457.8199999999999,0
14012.0,2011-03-07,277,1,328.8,0
14013.0,2011-08-21,110,5,1084.57,1
14014.0,2011-09-23,77,3,1948.2100000000007,1
14015.0,2011-10-18,52,1,917.34,1
14016.0,2011-07-01,161,11,11403.410000000002,1
14017.0,2010-05-17,571,1,229.75000000000003,0
14018.0,2010-03-04,645,1,367.15,0
14019.0,2011-10-24,46,3,1421.6100000000004,1
14020.0,2011-11-23,16,4,1249.01,1
14021.0,2011-07-07,155,7,1716.5800000000004,1
14022.0,2011-04-28,225,2,792.1500000000001,1
14023.0,2011-12-02,7,2,584.0699999999998,1
14024.0,2011-08-10,121,3,645.74,1
14025.0,2010-09-01,464,8,4057.900000000001,0
14026.0,2010-08-26,470,2,713.11,0
14027.0,2011-10-10,60,1,104.82000000000002,1
14028.0,2010-06-07,550,3,10396.5,0
14029.0,2011-10-07,63,2,467.65999999999997,1
14030.0,2011-11-21,18,20,8262.28999999998,1
14031.0,2011-12-02,7,44,40999.17000000005,1
14032.0,2011-12-07,2,16,4850.270000000001,1
14033.0,2010-06-02,555,1,109.44,0
14034.0,2011-11-17,22,3,651.8200000000002,1
14035.0,2011-11-11,28,9,2856.719999999999,1
14036.0,2011-02-28,284,1,626.6499999999999,0
14037.0,2011-06-16,176,6,836.9500000000003,1
14038.0,2011-09-22,78,5,3069.88,1
14039.0,2011-11-06,33,2,267.28000000000003,1
14040.0,2011-10-30,40,35,12645.570000000007,1
14041.0,2011-03-18,266,1,141.41,0
14042.0,2009-12-14,725,1,431.9799999999999,0
14043.0,2010-08-05,491,2,304.24999999999994,0
14044.0,2011-11-13,26,10,3123.0999999999963,1
14045.0,2011-08-22,109,16,11313.029999999999,1
14046.0,2011-02-28,284,1,154.98999999999998,0
14047.0,2011-12-01,8,14,4255.03,1
14048.0,2011-02-07,305,3,748.6899999999999,0
14049.0,2011-11-23,16,13,13239.030000000022,1
14050.0,2011-11-08,31,2,746.3600000000001,1
14051.0,2011-12-09,0,37,22434.0,1
14052.0,2011-11-20,19,2,480.8099999999998,1
14053.0,2011-08-07,124,4,572.3,1
14054.0,2011-10-05,65,1,92.46,1
14055.0,2011-08-25,106,3,1520.96,1
14056.0,2011-12-08,1,23,8214.64999999998,1
14057.0,2011-11-16,23,22,8408.840000000004,1
14058.0,2010-09-03,462,2,469.18999999999994,0
14059.0,2011-03-18,266,1,183.59999999999997,0
14060.0,2011-12-05,4,30,9519.080000000013,1
14061.0,2010-07-20,507,3,917.43,0
14062.0,2011-11-30,9,24,25604.199999999993,1
14063.0,2010-09-27,438,9,22710.199999999997,0
14064.0,2011-11-10,29,15,3332.42,1
14065.0,2010-11-15,389,3,891.0200000000001,0
14066.0,2011-03-18,266,1,152.55,0
14067.0,2011-10-07,63,2,374.69999999999993,1
14068.0,2011-01-23,320,4,1528.3700000000003,0
14069.0,2010-07-13,514,2,230.06000000000006,0
14070.0,2010-01-24,684,1,326.54999999999995,0
14071.0,2011-12-06,3,8,1438.820000000003,1
14072.0,2010-02-11,666,1,390.8500000000001,0
14073.0,2011-11-07,32,1,151.04,1
14074.0,2010-03-26,623,1,219.4,0
14075.0,2011-12-05,4,6,1734.8700000000003,1
14076.0,2011-08-02,129,1,122.46999999999997,1
14077.0,2011-10-30,40,6,615.0799999999998,1
14078.0,2011-08-30,101,9,1692.630000000001,1
14079.0,2011-08-07,124,2,618.7299999999999,1
14080.0,2011-11-07,32,5,1115.6799999999998,1
14081.0,2011-02-10,302,10,5370.099999999972,0
14082.0,2010-12-10,364,2,413.36,0
14083.0,2011-12-05,4,11,1407.260000000001,1
14084.0,2010-07-15,512,1,150.5,0
14085.0,2011-12-07,2,33,10104.969999999988,1
14086.0,2010-09-03,462,1,39.95,0
14087.0,2011-12-07,2,3,846.2199999999992,1
14088.0,2011-11-29,10,16,64036.80000000004,1
14089.0,2011-10-14,56,1,161.0,1
14090.0,2011-01-19,324,1,76.32000000000001,0
14091.0,2010-02-23,654,2,9530.080000000002,0
14092.0,2011-12-02,7,24,7229.449999999991,1
14093.0,2011-11-27,12,1,442.8499999999999,1
14094.0,2010-09-26,439,1,335.21999999999997,0
14095.0,2009-12-17,722,1,2.95,0
14096.0,2011-12-05,4,17,65164.78999999966,1
14097.0,2010-08-15,481,2,422.8599999999999,0
14098.0,2011-11-03,36,1,147.34999999999997,1
14099.0,2011-11-23,16,20,5765.709999999995,1
14100.0,2011-07-25,137,1,194.9,1
14101.0,2011-09-27,73,13,9961.93,1
14102.0,2011-12-04,5,5,1360.2800000000002,1
14104.0,2011-07-08,154,5,771.5799999999996,1
14105.0,2011-04-14,239,5,5988.829999999997,1
14106.0,2009-12-02,737,1,214.79999999999998,0
14107.0,2011-10-19,51,11,4877.299999999996,1
14108.0,2011-11-09,30,4,1044.96,1
14109.0,2011-09-28,72,1,144.2,1
14110.0,2011-12-06,3,33,12987.949999999993,1
14111.0,2011-11-25,14,4,692.85,1
14112.0,2011-11-17,22,13,5834.590000000006,1
14113.0,2011-12-06,3,16,7092.609999999999,1
14114.0,2011-03-11,273,7,1364.0900000000008,0
14115.0,2010-07-26,501,2,622.67,0
14116.0,2011-11-20,19,5,1382.7400000000002,1
14117.0,2011-07-19,143,1,90.0,1
14118.0,2010-10-07,428,1,458.45,0
